CODIGO_INTERNO,COD_DEPTO_PROCEDENCIA,COD_MUN_PROCEDENCIA,COD_DEPTO_RESIDENCIA,COD_MUN_RESIDENCIA,ESTRATO,COD_COLEGIO,MODACADEMICA,ANO_TERMINACION_COLEGIO,PBM_CALCULADO,PBM_COLEGIO,PBM_ASIGNADO,PUNTAJE_ADMISION,CONVOCATORIA,APERTURA,COD_ACCESO,COD_SUBACCESO,NODO_INICIO,COD_PLAN,HIST_ACADEMICA
630345,20,614,20,614,3,007864,Oficial,2023,12,,,"677,56",2024-2S,2024-2S,1,1,4,3534,1662
415445,23,1,23,1,No Informa,049643,No oficial,2017,,,,"889,29",2018-1S,2018-1S,1,1,2,2552,4168
416764,23,1,23,1,No Informa,007914,No oficial,2017,,,,"742,87",2018-1S,2018-1S,1,1,2,2540,2726
579605,23,1,23,1,2,030940,No oficial,2019,32,,,"587,28",2021-1S,2021-1S,1,1,2,2540,3596
579605,23,1,23,1,2,030940,No oficial,2019,32,,,"726,705",2025-2S,2025-2S,1,1,2,2552,6165
599739,23,1,23,1,2,125153,No oficial,2020,,,,"598,897",2022-2S,2022-2S,1,1,4,3534,1195
638276,23,1,23,1,1,030940,No oficial,2023,,,,"435,491",2024-2S,2024-2S,1,36,2,2540,4867
638282,23,68,23,68,1,123489,Oficial,2022,3,,,"433,641",2024-2S,2024-2S,1,36,4,2540,4873
576709,23,162,23,162,No Informa,008037,No oficial,2020,100,,,"653,28",2021-1S,2021-1S,1,1,4,3534,905
619669,23,182,23,182,1,008169,Oficial,2023,1,,,"598,012",2024-1S,2024-1S,1,3,4,3534,1549
397156,23,189,23,189,No Informa,008060,Oficial,2014,,,,"561,1",2015-1S,2015-1S,1,4,2,2540,2139
397832,23,417,23,417,No Informa,008094,Oficial,2015,,,,"573,86",2016-1S,2016-1S,1,21,11,2540,2341
389687,23,466,23,466,No Informa,037531,No oficial,2014,,,,"686,13",2015-1S,2015-1S,1,1,2,2540,2100
614176,23,466,23,466,2,040675,No oficial,2022,62,,,"770,078",2023-2S,2023-2S,1,1,12,2552,5706
614176,23,466,23,466,2,040675,No oficial,2022,62,,,"688,585",2025-2S,2025-2S,1,1,2,3534,1840
389011,23,555,23,555,2,008136,Oficial,2014,7,,,"681,41",2015-1S,2015-1S,1,4,12,2552,3319
394452,23,570,23,570,No Informa,143487,Oficial,2013,,,,"612,76",2014-1S,2014-1S,1,21,2,2540,1892
578584,23,580,23,580,No Informa,999993,No oficial,2020,100,,,"620,7",2021-1S,2021-1S,1,4,2,2552,4992
414828,23,660,23,660,No Informa,008177,Oficial,2017,,,,"647,82",2018-1S,2018-1S,1,1,12,2540,2836
422461,23,660,23,660,No Informa,008177,Oficial,2017,,,,"633,62",2018-1S,2018-1S,1,1,2,2540,2822
372447,23,660,23,660,No Informa,026336,No oficial,2013,,,,"746,18",2014-1S,2014-1S,1,4,2,2552,3048
549478,23,660,23,660,2,026336,No oficial,2013,22,23,,"663,56",2014-1S,2014-1S,1,4,2,2552,3044
390318,23,675,23,675,6,033530,Oficial,2014,41,,,"654,86",2015-1S,2015-1S,1,21,2,2552,3221
635051,23,675,23,675,1,033530,Oficial,2024,,,,"714,037",2025-1S,2025-1S,1,21,2,2552,6100
638270,23,675,23,675,1,033530,Oficial,2016,6,,,"403,425",2024-2S,2024-2S,1,36,4,2540,4861
576721,23,686,23,686,No Informa,145532,Oficial,2020,95,,,"619,07",2021-1S,2021-1S,1,21,4,3534,907
580400,23,807,23,807,No Estratificado,125864,Oficial,2020,4,,,"403,61",2021-1S,2021-1S,1,4,2,2540,3648
599103,23,807,23,807,1,125906,Oficial,2021,,,,"387,172",2022-2S,2022-2S,1,21,5,3534,1177
637438,23,807,23,807,1,133082,Oficial,2024,1,,,"545,184",2025-2S,2025-2S,1,21,2,2552,6252
643844,23,807,23,807,3,060525,Oficial,2023,,,,"633,471",2025-2S,2025-2S,1,21,2,2552,6250
394263,25,754,25,1,2,023366,Oficial,2013,8,,,"801,4",2014-1S,2014-1S,1,1,2,2552,3024
422487,11,1,25,40,2,044347,No oficial,2015,11,,,"740,15",2018-1S,2018-1S,1,1,11,2540,2768
422487,11,1,25,40,2,044347,No oficial,2015,11,,,"740,15",2020-2S,2020-2S,1,1,2,2552,4887
517330,25,99,25,99,No Informa,108589,No oficial,2015,,,,"647,28",2016-2S,2016-2S,1,1,12,2540,2443
390391,25,126,25,126,3,112979,Oficial,2013,13,,,"772,78",2015-1S,2015-1S,1,1,2,2552,3241
400323,25,126,25,126,2,999993,No oficial,2013,16,,,"757,03",2014-1S,2014-1S,1,1,2,2552,3038
390747,25,126,25,126,No Informa,008268,Oficial,2014,,,,"645,17",2015-1S,2015-1S,1,1,2,2540,2113
395125,25,126,25,126,2,020438,No oficial,2013,41,63,,"739,89",2014-2S,2014-2S,1,1,12,2552,3146
408762,25,126,25,126,4,103465,No oficial,2015,45,48,,"667,23",2016-1S,2016-1S,1,1,12,2540,2321
386461,25,126,25,126,2,008268,Oficial,2013,17,,,"636,57",2015-2S,2015-2S,1,1,12,2540,2192
416453,25,126,25,126,No Informa,112979,Oficial,2017,,,,"705,2",2018-1S,2018-1S,1,1,2,2540,2739
549584,25,126,25,126,2,112730,Oficial,2017,17,,,,2022-1S,2022-1S,9,1,1,2552,5296
620954,25,126,25,126,4,062208,No oficial,2023,,,,"626,429",2024-1S,2024-1S,1,1,12,2540,4194
612568,25,126,25,126,3,067793,No oficial,2022,48,,,"787,465",2023-2S,2023-2S,1,1,2,2552,5629
395118,25,175,25,175,1,081315,No oficial,2013,25,46,,"737,32",2014-2S,2014-2S,1,1,2,2552,3164
399340,25,175,25,175,3,021543,No oficial,2022,76,,,"781,86",2016-1S,2016-1S,1,1,2,2552,3630
517414,25,175,25,175,No Informa,019471,No oficial,2016,,,,"645,22",2016-2S,2016-2S,1,1,12,2540,2429
401707,25,736,25,175,2,126334,Oficial,2013,12,,,"694,45",2015-1S,2015-1S,1,1,12,2540,2051
401707,25,736,25,175,2,126334,Oficial,2013,12,,,"748,02",2017-2S,2017-2S,1,1,2,2552,3996
408806,25,175,25,175,2,080150,No oficial,2014,33,37,,"711,29",2015-2S,2015-2S,1,1,12,2540,2148
412654,25,175,25,175,No Informa,999993,No oficial,2011,,,,"715,1",2017-2S,2017-2S,1,1,2,2540,2579
417704,25,175,25,175,No Informa,079327,No oficial,2017,,,,"926,07",2017-2S,2017-2S,1,1,2,2552,4009
416346,25,175,25,175,No Informa,073296,No oficial,2017,,,,"657,03",2018-1S,2018-1S,1,1,2,2540,2724
402570,25,175,25,175,4,999993,No oficial,2015,36,,53,"644,78",2016-2S,2016-2S,1,1,2,2540,2417
584851,25,175,25,175,3,020610,No oficial,2012,41,49,,"617,96",2021-2S,2021-2S,1,1,2,2540,3763
600139,25,175,25,175,2,116277,Oficial,2021,41,,,"573,054",2022-2S,2022-2S,1,1,11,2540,3876
601417,25,175,25,175,2,107615,Oficial,2020,,,,"610,811",2022-2S,2022-2S,1,1,2,2540,3906
608331,25,175,25,175,2,121764,Oficial,2019,7,,,"669,635",2023-1S,2023-1S,1,1,12,2540,4018
612474,68,679,25,175,2,110023,No oficial,2022,30,37,,"736,268",2023-2S,2023-2S,1,1,2,2552,5627
628008,54,1,25,175,2,012161,Oficial,2023,17,,,"762,834",2024-2S,2024-2S,1,1,2,2552,5903
627742,25,175,25,175,2,109306,No oficial,2023,33,47,,"602,382",2024-2S,2024-2S,1,1,2,2540,4547
643721,25,175,25,175,3,121459,No oficial,2024,,,,"627,389",2025-2S,2025-2S,1,1,2,2540,4948
643757,25,175,25,175,2,116277,Oficial,2024,,,,"632,922",2025-2S,2025-2S,1,1,2,2540,4949
643600,25,175,25,175,2,008334,No oficial,2024,,,,"743,91",2025-2S,2025-2S,1,1,2,2552,6225
411808,11,1,25,181,3,029819,No oficial,2014,21,,,"634,13",2017-2S,2017-2S,1,1,12,2540,2642
643537,25,181,25,181,1,008375,Oficial,2024,,,,"869,505",2025-2S,2025-2S,1,1,2,2552,6221
532393,25,214,25,214,3,025338,No oficial,2017,29,,,"772,93",2018-2S,2018-2S,1,1,2,2552,4270
551657,25,260,25,260,2,044453,Oficial,2018,9,,,"728,6",2019-2S,2019-2S,1,1,2,2540,3316
584013,25,260,25,260,2,044453,Oficial,2019,41,,,"658,75",2021-2S,2021-2S,1,1,2,2540,3735
584013,25,260,25,260,2,044453,Oficial,2019,41,,,,2021-2S,2024-1S,3,1,2,2552,5856
643653,25,260,25,260,2,123505,No oficial,2022,,,,"747,315",2025-2S,2025-2S,1,1,2,2552,6230
382695,25,269,25,269,2,024893,No oficial,2012,38,41,,,2015-2S,2015-2S,9,1,2,2552,3640
387935,25,269,25,269,4,024893,No oficial,2014,60,,,"752,65",2015-1S,2015-1S,1,1,2,2552,3314
396066,25,269,25,269,1,024893,No oficial,2011,32,45,,"624,74",2014-2S,2014-2S,1,1,4,2540,1977
391566,25,269,25,269,4,024893,No oficial,2013,55,,,"624,17",2014-2S,2014-2S,1,1,12,2540,1964
371458,25,269,25,269,No Informa,053793,No oficial,2013,,,,"749,84",2014-1S,2014-1S,1,1,2,2552,3073
391992,25,269,25,269,3,108589,No oficial,2020,41,,,"735,39",2014-2S,2014-2S,1,1,2,2552,3175
390813,25,269,25,269,No Informa,033985,Oficial,2014,,,,"667,14",2015-1S,2015-1S,1,1,2,2540,2116
399358,25,269,25,269,3,024893,No oficial,2022,46,,,"669,89",2015-1S,2015-1S,1,1,2,2540,2076
399358,25,269,25,269,3,024893,No oficial,2022,46,,,"815,25",2016-1S,2016-1S,1,1,2,2552,3604
412387,25,269,25,269,3,024893,No oficial,2013,45,,,"811,1",2016-1S,2016-1S,1,1,2,2552,3549
393067,25,269,25,269,3,024893,No oficial,2015,57,,,"789,15",2016-1S,2016-1S,1,1,2,2552,3592
415610,25,269,25,269,3,024893,No oficial,2016,39,46,,"838,58",2017-1S,2017-1S,1,1,2,2552,3894
404029,25,269,25,269,2,108746,No oficial,2012,8,,,"691,47",2016-2S,2016-2S,1,1,2,2540,2370
372437,25,269,25,269,2,053793,No oficial,2013,46,,,"750,43",2014-2S,2014-2S,1,1,2,2552,3189
398501,25,269,25,269,3,108589,No oficial,2013,18,,,"815,54",2015-1S,2015-1S,1,1,2,2552,3261
582568,25,269,25,269,2,048967,Oficial,2020,20,,,"811,96",2021-2S,2021-2S,1,1,2,2552,5155
589868,25,269,25,269,2,097089,No oficial,2021,28,,,"764,885",2023-2S,2023-2S,1,1,2,2552,5693
584819,25,269,25,269,2,048967,Oficial,2020,37,,,"586,18",2021-2S,2021-2S,1,1,12,2540,3762
621634,25,269,25,269,2,033985,Oficial,2023,17,,,"781,751",2024-1S,2024-1S,1,1,2,2552,5788
620786,25,269,25,269,1,115857,No oficial,2022,,,,"585,005",2024-1S,2024-1S,1,3,2,2540,4191
627623,25,269,25,269,1,048967,Oficial,2023,11,,,"765,402",2024-2S,2024-2S,1,1,2,2552,5884
643901,25,269,25,269,3,048967,Oficial,2024,,,,"725,497",2025-2S,2025-2S,1,1,2,2552,6253
414778,25,279,25,279,2,029926,No oficial,2023,41,,,"688,78",2018-1S,2018-1S,1,1,12,2540,2756
602466,25,279,25,279,2,008508,Oficial,2021,,,,"611,195",2022-2S,2022-2S,1,1,2,2540,3925
643688,25,279,25,279,2,008508,Oficial,2019,,,,"609,475",2025-2S,2025-2S,1,1,2,2540,4947
384391,25,286,25,286,2,063370,No oficial,2013,37,38,,"792,74",2017-2S,2017-2S,1,1,2,2552,3997
400357,25,286,25,286,3,147983,No oficial,2014,30,34,,"815,41",2015-1S,2015-1S,1,1,2,2552,3253
392537,25,286,25,286,3,020859,Oficial,2012,25,,,"743,75",2014-2S,2014-2S,1,1,2,2552,3079
407286,25,286,25,286,3,024927,No oficial,2022,100,,,"668,56",2017-1S,2017-1S,1,1,2,2540,2494
422986,23,807,25,286,1,060525,Oficial,2016,2,,,"625,05",2018-1S,2018-1S,1,21,11,2540,2807
354131,25,286,25,286,2,021618,No oficial,2002,32,53,,"764,82",2015-1S,2015-1S,1,1,2,2552,3222
532481,11,1,25,286,3,072934,No oficial,2015,62,,,"708,31",2018-2S,2018-2S,1,1,2,2540,3018
532481,11,1,25,286,3,072934,No oficial,2015,62,,,"708,31",2020-2S,2020-2S,1,1,11,2552,4857
544589,25,286,25,286,3,020644,Oficial,2008,23,,,,2022-1S,2022-1S,9,1,1,2552,5285
601006,25,286,25,286,2,073197,Oficial,2016,8,,,"567,824",2022-2S,2022-2S,1,1,12,2540,3890
627811,25,286,25,286,3,024935,No oficial,2018,51,,,"656,44",2024-2S,2024-2S,1,1,2,2540,4554
376320,11,1,25,290,1,111682,No oficial,2013,32,,,"708,43",2014-1S,2014-1S,1,1,2,2540,1889
396059,25,290,25,290,2,063420,Oficial,2008,10,,,"637,08",2014-2S,2014-2S,1,1,12,2540,1975
413146,25,290,25,290,4,057422,No oficial,2013,38,,,"739,93",2014-1S,2014-1S,1,1,2,2540,1917
508386,25,290,25,290,2,057422,No oficial,2014,27,,,"544,63",2016-2S,2016-2S,1,1,12,5948,1406
505302,25,290,25,290,2,999993,No oficial,2005,7,,,"530,68",2014-2S,2014-2S,1,1,12,5948,1164
608664,25,290,25,290,3,008623,No oficial,2022,,,,"622,677",2023-1S,2023-1S,1,1,12,2540,4029
371913,25,295,25,295,2,099077,Oficial,2020,8,,,"770,28",2014-1S,2014-1S,1,1,2,2552,2968
372381,25,307,25,307,4,059972,No oficial,2013,36,40,,"804,81",2014-1S,2014-1S,1,1,2,2552,3066
404917,25,307,25,307,4,008672,No oficial,2013,59,,,"748,72",2014-2S,2014-2S,1,1,2,2552,3204
635101,25,307,25,307,3,059972,No oficial,2023,,,,"609,318",2025-1S,2025-1S,1,1,4,2540,4834
400653,25,322,25,322,No Informa,008805,Oficial,2015,,,,"657,87",2016-1S,2016-1S,1,24,12,2540,2280
415110,25,377,25,377,No Informa,032524,Oficial,2014,,,,"676,5",2017-1S,2017-1S,1,1,12,2540,2512
584395,25,288,25,377,2,098459,No oficial,2018,35,48,,"592,18",2021-2S,2021-2S,1,1,2,2540,3748
399883,25,398,25,398,2,122390,Oficial,2013,6,,,"777,3",2016-1S,2016-1S,1,1,2,2552,3525
407367,25,398,25,398,No Informa,008870,Oficial,2016,,,,"654,29",2017-1S,2017-1S,1,1,2,2540,2557
398833,25,430,25,430,2,073130,No oficial,2015,25,,,"785,81",2016-1S,2016-1S,1,1,2,2552,3594
401893,25,430,25,430,3,128033,Oficial,2021,6,,,"750,24",2015-2S,2015-2S,1,1,2,2552,3412
409674,25,430,25,430,3,103416,Oficial,2021,100,,,"646,8",2015-2S,2015-2S,1,1,2,2540,2225
418257,25,430,25,430,2,008979,Oficial,2016,39,,6,"626,95",2017-2S,2017-2S,1,1,2,2540,2636
533224,25,430,25,430,2,073130,No oficial,2024,100,,,"658,02",2018-2S,2018-2S,1,1,12,2540,2972
593008,25,430,25,430,3,021584,No oficial,2016,12,,,"582,33",2022-1S,2022-1S,1,1,12,2540,3837
579736,25,430,25,430,4,008979,Oficial,2019,31,,,"584,7",2021-1S,2021-1S,1,1,2,2540,3612
571510,25,769,25,430,2,009274,Oficial,2019,13,,,"609,23",2020-2S,2020-2S,1,1,2,2540,3553
571259,25,430,25,430,No Informa,141093,No oficial,2011,100,,,"724,53",2020-2S,2020-2S,1,1,2,2552,4889
569031,11,1,25,430,4,021345,No oficial,2018,63,69,,"619,66",2020-2S,2020-2S,1,1,12,2540,3473
569031,11,1,25,430,4,021345,No oficial,2018,63,69,,,2024-1S,2024-1S,9,1,1,2552,5871
628377,25,430,25,430,4,008904,Oficial,2023,48,,,"594,142",2024-2S,2024-2S,1,1,12,2540,4601
643868,25,430,25,430,3,141093,No oficial,2024,,,,"663,17",2025-2S,2025-2S,1,1,2,2540,4955
379292,25,473,25,473,1,091264,Oficial,2009,8,,,"812,36",2015-1S,2015-1S,1,1,2,2552,3225
409324,11,1,25,473,3,020297,No oficial,2014,55,,,"677,97",2015-1S,2015-1S,1,1,2,2540,2054
368818,25,473,25,473,2,067801,No oficial,2008,9,,,"796,89",2014-1S,2014-1S,1,1,2,2552,2946
394226,25,473,25,473,1,107649,Oficial,2012,3,,,"748,88",2018-2S,2018-2S,1,1,2,2552,4317
393896,25,473,25,473,No Informa,023143,No oficial,2013,,,,"633,76",2014-2S,2014-2S,1,1,12,2540,1987
388742,25,286,25,473,2,024927,No oficial,2014,46,,,"734,18",2015-2S,2015-2S,1,1,2,2552,3477
422621,25,473,25,473,1,042556,Oficial,2023,100,,,"631,69",2018-1S,2018-1S,1,1,12,2540,2867
399453,25,473,25,473,3,999993,No oficial,2015,29,,,"803,98",2016-1S,2016-1S,1,1,2,2552,3569
422218,25,473,25,473,1,113175,Oficial,2023,3,,,"672,3",2018-1S,2018-1S,1,1,2,2540,2758
377652,25,473,25,473,1,044370,Oficial,2008,2,,,"723,11",2014-2S,2014-2S,1,1,12,2552,3125
368946,25,473,25,473,1,107235,Oficial,2012,3,,,"663,68",2014-1S,2014-1S,1,1,2,2540,1879
368946,25,473,25,473,1,107235,Oficial,2012,3,,,"754,34",2015-1S,2015-1S,1,1,2,2552,3226
368951,25,473,25,473,3,131961,Oficial,2011,15,,,"760,23",2014-1S,2014-1S,1,1,2,2552,2950
396481,25,473,25,473,2,014308,No oficial,2012,17,,,"628,92",2014-2S,2014-2S,1,1,2,2540,1979
537079,25,473,25,473,2,008961,Oficial,2015,14,,,"621,77",2018-2S,2018-2S,1,1,12,2540,3046
571467,25,473,25,473,4,140442,No oficial,2017,37,44,,"607,41",2020-2S,2020-2S,1,1,11,2540,3551
628410,25,473,25,473,2,182717,Oficial,2023,9,,,"625,678",2024-2S,2024-2S,1,1,12,2540,4606
632163,25,473,25,473,4,024927,No oficial,2023,,,,"665,593",2024-2S,2024-2S,1,1,2,2540,4760
628109,25,473,25,473,3,182717,Oficial,2019,19,,,"596,714",2024-2S,2024-2S,1,1,4,2540,4581
628221,25,473,25,473,4,008995,No oficial,2023,46,,,"756,102",2024-2S,2024-2S,1,1,12,2552,5914
643877,25,473,25,473,3,107656,Oficial,2024,,,,"620,199",2025-2S,2025-2S,1,1,2,2540,4956
643926,25,473,25,473,1,235986,Oficial,2021,,,,"603,135",2025-2S,2025-2S,1,1,2,2540,4957
582724,25,488,25,488,2,019935,Oficial,2020,40,,,"723,2",2021-2S,2021-2S,1,1,2,2552,5183
402576,25,513,25,513,2,999993,No oficial,2011,7,,,"641,52",2016-2S,2016-2S,1,1,12,2540,2418
625168,25,513,25,513,3,009050,Oficial,2023,,,,"614,481",2024-1S,2024-1S,1,1,12,2540,4312
418053,25,740,25,740,2,020297,No oficial,2023,43,,,"684,46",2018-1S,2018-1S,1,1,2,2540,2727
409595,25,740,25,740,2,020297,No oficial,2014,44,,,"631,41",2015-2S,2015-2S,1,1,11,2540,2228
621648,25,740,25,740,2,009167,No oficial,2014,,,,"635,876",2024-1S,2024-1S,1,1,2,2540,4217
395043,25,745,25,745,3,005009,No oficial,2013,31,,,"833,5",2014-2S,2014-2S,1,1,11,2552,3144
371971,25,745,25,745,2,064147,Oficial,2010,6,,,"724,91",2020-2S,2020-2S,1,1,2,2552,4890
414506,25,745,25,745,2,024752,Oficial,2014,7,,,"799,98",2016-1S,2016-1S,1,1,2,2552,3574
541116,25,745,25,745,3,009191,Oficial,1991,17,,,"867,41",2019-1S,2019-1S,1,1,2,2552,4481
362054,25,754,25,754,3,109843,Oficial,2008,33,,,"786,06",2016-1S,2016-1S,1,1,2,2552,3523
375517,25,754,25,754,1,022079,No oficial,2010,29,35,,,2016-2S,2016-2S,9,1,2,2552,3778
416939,25,754,25,754,2,020297,No oficial,2015,43,,,"682,6",2016-1S,2016-1S,1,1,12,2540,2305
385316,25,754,25,754,2,059980,Oficial,2012,15,,,"661,01",2014-2S,2014-2S,1,1,12,2540,1935
390314,11,1,25,754,2,112458,Oficial,2013,10,,,"714,72",2015-1S,2015-1S,1,3,2,2552,3219
397300,25,754,25,754,2,076307,No oficial,2013,32,,,"720,76",2014-2S,2014-2S,1,1,12,2552,3150
386288,11,1,25,754,2,066944,Oficial,2009,8,,,"770,43",2014-2S,2014-2S,1,1,2,2552,3107
386177,25,754,25,754,2,999993,No oficial,2012,13,,,"654,24",2014-2S,2014-2S,1,1,2,2540,1938
378051,25,754,25,754,3,083931,No oficial,2008,20,,,"657,47",2016-1S,2016-1S,1,1,12,2540,2311
395089,25,754,25,754,2,023978,No oficial,2012,12,,,"737,51",2014-2S,2014-2S,1,1,2,2552,3118
399269,25,754,25,754,2,102566,Oficial,2014,46,,,"770,82",2016-1S,2016-1S,1,1,12,2552,3563
399204,25,754,25,754,2,127167,Oficial,2010,7,,,"755,9",2016-1S,2016-1S,1,1,2,2552,3532
401379,25,754,25,754,2,009209,No oficial,2013,32,,,"763,62",2014-1S,2014-1S,1,1,2,2552,3058
404556,95,25,25,754,2,048256,Oficial,2011,15,,,"549,66",2016-2S,2016-2S,1,18,4,2540,2448
373324,11,1,25,754,3,023507,No oficial,2014,73,,,"798,67",2018-2S,2018-2S,1,1,2,2552,4280
408970,25,754,25,754,1,057414,No oficial,2014,10,,,"845,14",2018-1S,2018-1S,1,1,2,2552,4172
417645,11,1,25,754,2,005686,Oficial,2015,9,,,"672,71",2017-2S,2017-2S,1,1,11,2540,2604
421631,25,754,25,754,2,112748,Oficial,2013,10,,,"634,32",2018-1S,2018-1S,1,1,2,2540,2860
422888,25,754,25,754,2,076307,No oficial,2016,9,,,"639,44",2018-1S,2018-1S,1,1,12,2540,2895
416121,25,754,25,754,1,999993,No oficial,2017,9,,,"688,96",2018-1S,2018-1S,1,1,2,2540,2706
417102,25,754,25,754,No Informa,026138,Oficial,2016,,,,"641,99",2017-2S,2017-2S,1,1,2,2540,2685
411796,25,754,25,754,3,121467,No oficial,2016,42,,,631,2017-2S,2017-2S,1,1,12,2540,2641
405745,25,754,25,754,1,059980,Oficial,2015,3,,,"636,52",2016-2S,2016-2S,1,1,12,2540,2442
415316,15,238,25,754,1,005108,No oficial,2017,3,,,"747,67",2018-1S,2018-1S,1,1,2,2540,2742
511227,11,1,25,754,3,009209,No oficial,2010,42,,,"625,61",2014-1S,2014-1S,1,1,12,5948,1077
399065,25,754,25,754,2,051730,Oficial,2010,8,,,"658,22",2016-1S,2016-1S,1,1,2,2540,2263
371130,25,754,25,754,1,102566,Oficial,2012,2,,,"661,56",2014-1S,2014-1S,1,1,2,2540,1882
411519,25,754,25,754,2,072850,Oficial,2023,18,,,"756,06",2017-2S,2017-2S,1,1,2,2552,3953
422571,11,1,25,754,2,020826,Oficial,2015,10,,,"796,83",2018-1S,2018-1S,1,1,2,2552,4147
532590,25,754,25,754,3,999993,No oficial,2012,14,,,"760,36",2018-2S,2018-2S,1,1,2,2552,4294
532649,25,754,25,754,2,004960,Oficial,2007,12,,,"849,78",2018-2S,2018-2S,1,1,2,2552,4313
536565,25,754,25,754,3,134262,No oficial,2023,45,26,,"624,76",2018-2S,2018-2S,1,1,11,2540,2942
536918,11,1,25,754,3,118059,No oficial,2017,38,28,,"618,05",2018-2S,2018-2S,1,1,12,2540,3011
542483,25,754,25,754,3,009258,No oficial,2018,43,,,"670,45",2019-1S,2019-1S,1,1,2,2540,3140
561735,25,754,25,754,2,087593,Oficial,2019,10,,,"708,438",2022-2S,2022-2S,1,1,2,2552,5346
553048,41,1,25,754,3,999993,No oficial,2018,31,,,"637,34",2019-2S,2019-2S,1,1,2,2540,3346
562149,15,236,25,754,2,047241,Oficial,2019,4,,,"664,11",2020-1S,2020-1S,1,1,12,2540,3436
593044,27,361,25,754,1,026856,Oficial,2020,2,,,"518,59",2022-1S,2022-1S,1,23,11,2540,3778
579689,25,754,25,754,2,125716,No oficial,2019,30,,,"610,25",2021-1S,2021-1S,1,1,2,2540,3608
579781,25,754,25,754,2,126698,No oficial,2018,29,,,"598,41",2021-1S,2021-1S,1,1,2,2540,3618
579781,25,754,25,754,2,126698,No oficial,2018,29,,,,2024-1S,2024-1S,9,1,1,2552,5859
571020,11,1,25,754,2,128447,No oficial,2014,30,,,"743,13",2020-2S,2020-2S,1,24,2,2552,4859
600718,25,754,25,754,1,657809,Oficial,2021,23,,,"899,418",2022-2S,2022-2S,1,1,2,2552,5331
591636,25,754,25,754,2,023960,Oficial,2018,10,,,"595,63",2022-1S,2022-1S,1,1,11,2540,3803
601118,25,754,25,754,2,140616,Oficial,2021,49,,,,2022-2S,2022-2S,1,24,12,2540,3896
608886,25,754,25,754,2,098988,Oficial,2022,9,,,"761,379",2023-1S,2023-1S,1,1,2,2552,5544
623337,25,754,25,754,3,112748,Oficial,2015,14,,,"650,197",2024-1S,2024-1S,1,1,4,2540,4279
622274,25,754,25,754,2,098350,No oficial,2021,24,,,"647,172",2024-1S,2024-1S,1,1,12,2540,4233
621435,25,754,25,754,2,137679,No oficial,2020,,,,"645,391",2024-1S,2024-1S,1,1,12,2540,4211
614335,25,754,25,754,2,009225,Oficial,2022,11,,,"610,658",2023-2S,2023-2S,1,1,12,2540,4164
614335,25,754,25,754,2,009225,Oficial,2022,11,,,"761,252",2025-2S,2025-2S,1,1,2,2552,6268
614082,25,754,25,754,2,188714,No oficial,2022,,,,"617,723",2023-2S,2023-2S,1,1,2,2540,4152
612125,25,754,25,754,2,144840,No oficial,2022,31,,,"744,725",2023-2S,2023-2S,1,1,2,2552,5613
633525,25,754,25,754,3,109835,Oficial,2024,17,,,"670,28",2025-1S,2025-1S,1,1,2,2540,4781
627753,73,675,25,754,3,098947,No oficial,2023,51,,,"621,076",2024-2S,2024-2S,1,1,12,2540,4548
633161,25,754,25,754,3,134262,No oficial,2022,32,,,"817,837",2025-1S,2025-1S,1,24,2,2552,6014
633182,25,754,25,754,3,098822,No oficial,2023,35,,,"657,737",2025-1S,2025-1S,1,1,2,2540,4761
633352,11,1,25,754,1,098947,No oficial,2021,22,28,,"869,693",2025-1S,2025-1S,1,1,2,2552,6024
644107,25,754,25,754,3,059980,Oficial,2023,,,,"605,258",2025-2S,2025-2S,1,1,2,2540,4973
644047,25,754,25,754,2,076299,No oficial,2024,,,,"622,802",2025-2S,2025-2S,1,1,2,2540,4969
644055,25,754,25,754,3,782102,Oficial,2024,,,,"606,792",2025-2S,2025-2S,1,1,2,2540,4970
644060,25,754,25,754,3,193755,No oficial,2024,,,,"608,97",2025-2S,2025-2S,1,1,2,2540,4971
644066,25,754,25,754,1,036202,Oficial,2024,,,,"750,381",2025-2S,2025-2S,1,1,2,2552,6267
644074,25,754,25,754,3,237149,Oficial,2024,,,,"612,843",2025-2S,2025-2S,1,1,2,2540,4972
642047,25,754,25,754,3,745620,No oficial,2024,,,,"809,963",2025-2S,2025-2S,1,3,2,2552,6162
643606,25,754,25,754,3,023564,No oficial,2024,,,,"724,259",2025-2S,2025-2S,1,1,2,2552,6227
643608,25,754,25,754,3,158915,No oficial,2024,,,,"615,64",2025-2S,2025-2S,1,1,2,2540,4944
643619,25,754,25,754,3,186361,No oficial,2023,,,,"603,294",2025-2S,2025-2S,1,1,2,2540,4945
395495,25,758,25,758,2,128033,Oficial,2012,11,,,"762,77",2014-1S,2014-1S,1,1,2,2552,2980
551136,25,758,25,758,2,128033,Oficial,2016,17,,,759,2019-2S,2019-2S,1,1,2,2552,4539
391872,25,769,25,769,2,999993,No oficial,2008,10,,,"743,34",2014-2S,2014-2S,1,1,2,2552,3137
569946,25,781,25,781,2,999993,No oficial,2020,38,,,"717,37",2020-2S,2020-2S,1,1,12,2552,4822
417701,25,785,25,785,2,555555,No oficial,,44,,,"750,87",2017-2S,2017-2S,1,1,2,2552,4007
410087,25,799,25,799,2,108944,No oficial,2013,48,,,"754,81",2014-1S,2014-1S,1,1,11,2552,3059
